issuekey,title,description,storypoint
TIMOB-13545,"Android: ImageView: Remote image with ""@"" character doesn't display","*Problem description*  If you set an image with a ""@"" in the path, the image won't be loaded. This is because getCleanUri thinking it's a domain address. Therefore the test on the hash will return false. So the image is downloaded but not drawn.    *Repro notes*  Paste the @2x URL in the browser to verify the URL is valid.  Uncomment cd-mini-graphic image to verify it working for standard images.  Only the URL with @2x doesn't work.  Works on iOS, not on Android.    *Test case*  {code}  var win = Ti.UI.createWindow({  	backgroundColor : 'white'  });    var image = Ti.UI.createImageView({  	bottom : 0,  	width : 200,  	height : 200,  	backgroundColor : 'red',  	image : 'http://dl.dropboxusercontent.com/u/255893/appcelerator@2x.png'  	//image : 'http://www.appcelerator.com.s3.amazonaws.com/web/home/platform/cd-mini-graphic.png'  });    win.add(image);  win.open();  {code}",5
TIMOB-13582,"CLI: Launching emulator without specifying skin will use HVGA and will fail if chosen AVD does not support HVGA","If you pass in an AVD ID without Skin, HVGA is used as default and passed with the emulator command. If the AVD you chose does not support HVGA, the launch will fail with:  {code}  [ERROR]Emulator process exited with code 1  {code}    The behavior I was expecting was for the default skin listed with the AVD would be used. You can see the set default in the output of ""android list"".    Steps to reproduce:  1) Run command ""android list"" in the terminal to see available AVDs   2) Make a note of an AVD ID that does not support HVGA Skin  3) Create a new project  4) Run command ti build -p android -I <AVD ID from step 2>    Result:  HVGA Skin is chosen as Default, and will fail if AVD ID does not support that skin.    Expected:  AVD launches with AVD default skin if no skin passed in.",5
TIMOB-14762,"CLI: Toast says android build succeeded when build failed","If a build fails, TiStudio still says it succeeded, console says (correctly) build failed. See screenshot.    The problem is if the build callback receives an error, it says there was an error, but doesn't exit with a non-zero exit code.",5
TIMOB-13656,"CLI needs to support the ability to specify different login endpoints","Different environments will have different login endpints: test, dev, pre-prod, enterprise, vpc. To accommodate these different environments, the cli will have to make the login endpoint configurable - currently it is hard-coded to api.appcelerator.net. This can be configured via the config file or via a parameter    This is preventing Studio from working properly against the enterprise cluster, ie unable to login means users can't create projects. As a work-around, users would have to have the same username/password on all api.appcelerator.net type servers",8
TIMOB-13862,"CLI: tiapp.xml sdk-version not honored if selected sdk has same base digits","If the tiapp.xml is set to 3.1.1.v20130514180723, but the CLI is set to 3.1.1.v20130513120107, since both start with 3.1.1, the CLI thinks they are the same version which is wrong.",3
TIMOB-13890,"iOS: Accessibility: Accessibility does not work on Slider Control","iOS: Accessibility: Accessibility does not work on Slider Control    This is not a regression. Issue also exist on SDK 3.1.0.    Steps:  1) Run Acceptance Access_1109 on Accessibility module.  2) Touch the second slider (with LVH defined in sequence)    Actual Result: Device just reads ""50.0"".    Expected Result: Device should read aloud LVH(This is slider2 label , This is slider2 value , This is slider2 hint) followed by 'seek control'value(android) and value adjustable    {code}  var win = Ti.UI.createWindow({  		title : 'Welcome',  		backgroundColor: ""#fff""});  		  		var slider1 = Titanium.UI.createSlider({  	    top: 50,  	    min: 0,  	    max: 100,  	    width: '100%',  	    value: 50  	    });  	      		var label1 = Ti.UI.createLabel({  		    text: slider1.value,  		    width: '100%',  		    height: 'auto',  		    top: 30,  		    left: 0,  		    textAlign: Ti.UI.TEXT_ALIGNMENT_CENTER  		    });  		  		slider1.addEventListener('change', function(e) {  		    label1.text = String.format(""%3.1f"", e.value);  		});  		  		var slider2 = Titanium.UI.createSlider({  	    top: 150,  	    min: 0,  	    max: 100,  	    width: '100%',  	    value: 50,  	    accessibilityLabel: ""This is slider2 label"",  		accessibilityValue: 'This is slider2 value',  		accessibilityHint: ""This is slider2 hint""  	    });  	      		var label2 = Ti.UI.createLabel({  		    text: slider2.value,  		    width: '100%',  		    height: 'auto',  		    top: 130,  		    left: 0,  		    textAlign: Ti.UI.TEXT_ALIGNMENT_CENTER  		    });  		  		slider2.addEventListener('change', function(e) {  		    label2.text = String.format(""%3.1f"", e.value);  		});  		  		var slider3 = Titanium.UI.createSlider({  	    bottom: 130,  	    min: 0,  	    max: 100,  	    width: '100%',  	    value: 50,  	    accessibilityHint: ""This is slider3 hint "",  	    accessibilityLabel: ""This is slider3 label"",  		accessibilityValue: 'This is slider3 value',  		});  	      		var label3 = Ti.UI.createLabel({  		    text: slider3.value,  		    width: '100%',  		    height: 'auto',  		    bottom: 150,  		    left: 0,  		    textAlign: Ti.UI.TEXT_ALIGNMENT_CENTER  		    });  		  		slider3.addEventListener('change', function(e) {  		    label3.text = String.format(""%3.1f"", e.value);  		});  		  		var slider4 = Titanium.UI.createSlider({  	    bottom: 30,  	    min: 0,  	    max: 100,  	    width: '100%',  	    value: 50,  	    accessibilityLabel: ""This is slider4 label"",  		accessibilityValue: 'This is slider4 value',  		accessibilityHint: ""This is slider4 hint"",  		accessibilityHidden: true  	    });  	      		var label4 = Ti.UI.createLabel({  		    text: slider4.value,  		    width: '100%',  		    height: 'auto',  		    bottom: 50,  		    left: 0,  		    textAlign: Ti.UI.TEXT_ALIGNMENT_CENTER  		    });  		  		slider4.addEventListener('change', function(e) {  		    label4.text = String.format(""%3.1f"", e.value);  		});  		  		  		win.add(slider1);  		win.add(slider2);  		win.add(slider3);  		win.add(slider4);  		win.add(label1);  		win.add(label2);  		win.add(label3);  		win.add(label4);  		win.open();  {code}",3
TIMOB-13892,"iOS: Accessibility - Label.accessibilityLabel does not work properly inside a ScrollView properly","Label.accessibilityLabel does not work properly inside a ScrollView properly i.e. the device's VoiceOver will not read the label.    This is not a regression. Issue also exist on SDK 3.1.0    *Steps:*  1. Create a Titanium app with the following app.js code:  {code}  var _window = Ti.UI.createWindow({      backgroundColor: 'white'  });    var scroll1 = Ti.UI.createScrollView({      backgroundColor : 'red',      accessibilityLabel : 'This is ScrollView1',      accessibilityValue : 'Value1',      accessibilityHint : 'hint 1',      height : 200,      top : 0  });  var label1 = Ti.UI.createLabel({      text : 'Label Text',      accessibilityLabel : 'Label on first Scrollview'  });  scroll1.add(label1);    _window.add(scroll1);    _window.open();  {code}  2. Install app to device. Make sure VoiceOver is on: Settings > General > Accessibility > VoiceOver > On  3. Double-press on app to launch app  4. Double-press on the label    *Actual:* ""Label on first Scrollview"" is not read out.  *Expected:* ""Label on first Scrollview"" should be read out.  ",8
TIMOB-13914,"Android: 'longpress' event is not working in ListView","'longpress' event is not working in listView. Here is the test case:  {code}  var win = Ti.UI.createWindow({backgroundColor: 'white'});    var plainTemplate = {      childTemplates: [          {              type: 'Ti.UI.Label', // Use a label              bindId: 'rowtitle',  // Bind ID for this label              properties: {        // Sets the Label.left property                  left: '10dp'              }          },          {              type: 'Ti.UI.ImageView',  // Use an image view              bindId: 'pic',            // Bind ID for this image view              properties: {             // Sets the ImageView.image property              	image: 'KS_nav_ui.png'              }          },                              {              type: 'Ti.UI.Button',   // Use a button              bindId: 'button',       // Bind ID for this button              properties: {           // Sets several button properties                  width: '80dp',                  height: '30dp',                        	                  right: '10dp',                  title: 'press me'              }                       }      ]  };    function report(e) {  	Ti.API.info(e.type);  }    var listView = Ti.UI.createListView({      // Maps the plainTemplate object to the 'plain' style name      templates: { 'plain': plainTemplate },      // Use the plain template, that is, the plainTemplate object defined earlier      // for all data list items in this list view      defaultItemTemplate: 'plain'                 });    var data = [];  for (var i = 0; i < 3; i++) {      data.push({          // Maps to the rowtitle component in the template          // Sets the text property of the Label component          rowtitle : { text: 'Row ' + (i + 1) },          // Sets the regular list data properties          properties : {              itemId: 'row' + (i + 1),              accessoryType: Ti.UI.LIST_ACCESSORY_TYPE_NONE          }      });  }    listView.addEventListener('longpress', function(e){     alert(""longpress fired!!!"");  });  win.add(listView);  win.open();  {code}",5
TIMOB-13922,"Android: KitchenSink: text does not size to fit in buttons","Please see screenshots for references.    Test steps:  1. Install and run KS>Base UI>Window Layout  or  2. KS> Base UI> Window(Standalone) and press any of the buttons    Actual result:  Text of the button is being cut off.    Expected:  Text should fit inside the button",3
TIMOB-13974,"Android: KS takes a long time to package - I've seen nine minutes, others report longer in some cases","h5. Description:  While verifying some JIRA tickets I was packaging KS (from 3.1.X branch). Hieu reported having this take a long time, so I monitored the process.    The console ticked slowly away, and it took 9 minutes and 30 seconds to finish the task. This was from clean.    h5. Steps to reproduce:  1) Pull KS from 3_1_X branch  2) Import into Studio  3) Package for distribution  4) Monitor the duration of the task    h5. Result:  It took 9:30 in my first test and others have reported longer.    h5. Expected Result:  Much quicker packaging process.    h5. Notes:  I'll be checking to see if this is a regression and will add it here.",3
TIMOB-13986,"iOS: backgroundImage of view from remote URL not loading","*Problem*  The backgroundImage of the view from a remote URL is not loading on iOS. It works fine on Android.    *Test case*  {code:javascript}  var win = Ti.UI.createWindow({  	backgroundColor : ""#FFF""  });    var view = Ti.UI.createView({  	backgroundImage : 'http://dl.dropboxusercontent.com/u/72783403/AtoZ/1.png'  });  win.add(view);    win.open();  {code}",3
TIMOB-14003,"Android: showDatePickerDialog and showTimePickerDialog can't be cancelled","The callback of showDatePickerDialog and showTimePickerDialog always return with the cancel property set to false. It doesn't matter if you press the back button or press outside the modal dialog, cancel gets never true.    Furthermore, if you click on the Set/Ok/Done/Ready button, the callback is called twice.    Note that in the picker dialog, we have only a single button ""Set"", so no Cancel button. This is fine as you should be able to cancel dialog with the back button. Clicking the back button fires wrongly a success (cancel=false) event.    {code:title=Example code|borderStyle=solid}  		var picker = Ti.UI.createPicker( {  		    type : Ti.UI.PICKER_TYPE_TIME  		});  		   		picker.showDatePickerDialog({  		    callback: function(e) {  		        if (e.cancel) {  		            Ti.API.info('user canceled dialog');  		        } else {  		            Ti.API.info('user selected date: ' + e.value);  		        }  		    }  		});  {code}     Problem does not occur on older Android devices, like Android 2.3.    See https://github.com/markruys/titanium-test-picker for a working project to reproduce.",5
TIMOB-13999,"LiveView: App not updating upon editing localization files","Steps to reproduce:    # Create a new SingleWindow application from a template  # Start the project under LiveView (in this case, iOS simulator)  # Edit the files in i18n. Note that saving those files doesn't restart the app.    Expected behavior    Editing a *.xml file in the i18n folder would refresh the application.",13
TIMOB-14123,"Android: Add support for creating video thumbnails","h2. Problem    Unable to create a thumbnail of a video on Android using Titanium SDK 3.1.0.GA. Titanium.Media.VideoPlayer.thumbnailImageAtTime(Number time, Number option) and Titanium.Media.VideoPlayer.requestThumbnailImagesAtTimes(Number[] times, Number option, Callback<ThumbnailResponse> callback) appear to be the only methods available to achieve this, but they are not supported for Android, only on iOS. Would like to see similar functionality to get a thumbnail from a video. It appears to be supported by the Android APIs per http://developer.android.com/reference/android/provider/MediaStore.Video.Thumbnails.html     h2. Test case    N/A - not currently supported    h2. Logs    N/A - not currently supported    h2. Discussions    Q/A: http://developer.appcelerator.com/question/152946/video-thumbnails-on-android  ",8
TIMOB-14194,"TiAPI: Problem with floating point numbers in Titanium","*Problem*  The output of floating point values in Titanium differ from browser JavaScript parsers such as [jsbin.com|http://www.jsbin.com/].    For example, Ti.API.info(94.1) displays 94.0999999    On jsbin.com the output of alert(94.1) is 94.1    *Note*  Since I have to input floating number for some modules, I must use floating number solution. I can't use a string method. I have also tried parseFloat(x.toFixed(1)), Math.round(x*10)/10 etc. The output was the same.    *Test case*  {code:javascript}  var win = Ti.UI.createWindow({      backgroundColor : ""#FFF""  });    for (var i = 0; i < 50; i++)  	Ti.API.info(94.1);    win.open();  {code}    *Extended test case*  {code:javascript}  var win = Ti.UI.createWindow({  	backgroundColor : ""#FFF""  });    for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.1);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.2);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.3);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.4);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.5);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.6);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.7);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.8);  for (var i = 0; i < 1000; i++)  	Ti.API.info(i + 0.9);    win.open();  {code}    *Log - Unusual Titanium values*  {code}  [INFO] :   64.09999999999999  [INFO] :   65.09999999999999  [INFO] :   66.09999999999999  [INFO] :   67.09999999999999  [INFO] :   68.09999999999999  [INFO] :   69.09999999999999  ...  [INFO] :   70.09999999999999  [INFO] :   71.09999999999999  [INFO] :   72.09999999999999  [INFO] :   73.09999999999999  [INFO] :   74.09999999999999  [INFO] :   75.09999999999999  [INFO] :   76.09999999999999  [INFO] :   77.09999999999999  [INFO] :   78.09999999999999  [INFO] :   79.09999999999999  [INFO] :   80.09999999999999  [INFO] :   81.09999999999999  [INFO] :   82.09999999999999  [INFO] :   83.09999999999999  [INFO] :   84.09999999999999  [INFO] :   85.09999999999999  [INFO] :   86.09999999999999  [INFO] :   87.09999999999999  [INFO] :   88.09999999999999  [INFO] :   89.09999999999999  [INFO] :   90.09999999999999  [INFO] :   91.09999999999999  [INFO] :   92.09999999999999  [INFO] :   93.09999999999999  [INFO] :   94.09999999999999  [INFO] :   95.09999999999999  [INFO] :   96.09999999999999  [INFO] :   97.09999999999999  [INFO] :   98.09999999999999  [INFO] :   99.09999999999999  ...  [INFO] :   8.199999999999999  [INFO] :   9.199999999999999  ...  [INFO] :   8.300000000000001  [INFO] :   9.300000000000001  ...  [INFO] :   64.40000000000001  [INFO] :   65.40000000000001  [INFO] :   66.40000000000001  [INFO] :   67.40000000000001  [INFO] :   68.40000000000001  [INFO] :   69.40000000000001  [INFO] :   70.40000000000001  [INFO] :   71.40000000000001  [INFO] :   72.40000000000001  [INFO] :   73.40000000000001  [INFO] :   74.40000000000001  [INFO] :   75.40000000000001  [INFO] :   76.40000000000001  [INFO] :   77.40000000000001  [INFO] :   78.40000000000001  [INFO] :   79.40000000000001  [INFO] :   80.40000000000001  [INFO] :   81.40000000000001  [INFO] :   82.40000000000001  [INFO] :   83.40000000000001  [INFO] :   84.40000000000001  [INFO] :   85.40000000000001  [INFO] :   86.40000000000001  [INFO] :   87.40000000000001  [INFO] :   88.40000000000001  [INFO] :   89.40000000000001  [INFO] :   90.40000000000001  [INFO] :   91.40000000000001  [INFO] :   92.40000000000001  [INFO] :   93.40000000000001  [INFO] :   94.40000000000001  [INFO] :   95.40000000000001  [INFO] :   96.40000000000001  [INFO] :   97.40000000000001  [INFO] :   98.40000000000001  [INFO] :   99.40000000000001  ...  [INFO] :   64.59999999999999  [INFO] :   65.59999999999999  [INFO] :   66.59999999999999  [INFO] :   67.59999999999999  [INFO] :   68.59999999999999  [INFO] :   69.59999999999999  [INFO] :   70.59999999999999  [INFO] :   71.59999999999999  [INFO] :   72.59999999999999  [INFO] :   73.59999999999999  [INFO] :   74.59999999999999  [INFO] :   75.59999999999999  [INFO] :   76.59999999999999  [INFO] :   77.59999999999999  [INFO] :   78.59999999999999  [INFO] :   79.59999999999999  [INFO] :   80.59999999999999  [INFO] :   81.59999999999999  [INFO] :   82.59999999999999  [INFO] :   83.59999999999999  [INFO] :   84.59999999999999  [INFO] :   85.59999999999999  [INFO] :   86.59999999999999  [INFO] :   87.59999999999999  [INFO] :   88.59999999999999  [INFO] :   89.59999999999999  [INFO] :   90.59999999999999  [INFO] :   91.59999999999999  [INFO] :   92.59999999999999  [INFO] :   93.59999999999999  [INFO] :   94.59999999999999  [INFO] :   95.59999999999999  [INFO] :   96.59999999999999  [INFO] :   97.59999999999999  [INFO] :   98.59999999999999  [INFO] :   99.59999999999999  ...  [INFO] :   8.800000000000001  [INFO] :   9.800000000000001  ...  [INFO] :   64.90000000000001  [INFO] :   65.90000000000001  [INFO] :   66.90000000000001  [INFO] :   67.90000000000001  [INFO] :   68.90000000000001  [INFO] :   69.90000000000001  [INFO] :   70.90000000000001  [INFO] :   71.90000000000001  [INFO] :   72.90000000000001  [INFO] :   73.90000000000001  [INFO] :   74.90000000000001  [INFO] :   75.90000000000001  [INFO] :   76.90000000000001  [INFO] :   77.90000000000001  [INFO] :   78.90000000000001  [INFO] :   79.90000000000001  [INFO] :   80.90000000000001  [INFO] :   81.90000000000001  [INFO] :   82.90000000000001  [INFO] :   83.90000000000001  [INFO] :   84.90000000000001  [INFO] :   85.90000000000001  [INFO] :   86.90000000000001  [INFO] :   87.90000000000001  [INFO] :   88.90000000000001  [INFO] :   89.90000000000001  [INFO] :   90.90000000000001  [INFO] :   91.90000000000001  [INFO] :   92.90000000000001  [INFO] :   93.90000000000001  [INFO] :   94.90000000000001  [INFO] :   95.90000000000001  [INFO] :   96.90000000000001  [INFO] :   97.90000000000001  [INFO] :   98.90000000000001  [INFO] :   99.90000000000001  {code}",5
TIMOB-14178,"Android: Real Switch on Android","It would be nice to have a Real Android Switch when developing for Android 14 and above. The one supplied with Titanium now is not very nice.",5
TIMOB-14242,"Android: x86 libs not included in production APK","I was going to upload my app to the Google play store when I saw that x86 native SDK libraries were not included in the APK (libkroll-v8.so, libtiverify.so, libtiprofiler.so, libstlport_shared.so).    I noticed these lines in builder.py (lines from 1696):    {quote}  if abi == 'x86' and ((not os.path.exists(lib_source_dir)) or self.deploy_type == 'production'):  # x86 only in non-production builds for now.  continue  {quote}    and removing them did the trick. It is normal behaviour not to including that libraries in production releases or it is a mistake? And if it is normal what is the reason?    Way to reproduce:  - Use the feature ""Distribute - Android App Store""  - Open the created APK with some zip reader  - Navigate in lib/x86  - No native libraries included",3
TIMOB-14241,"Android: TextArea.maxLength doesn't work","*Problem*  TextArea.maxLength not working in android, works perfectly fine on iOS    *Steps to Reproduce*  1. run code provided on iOS (notice the maxLength is working, limits characters to 20)  2. run code provided on android (unlimited characters can be entered)    {code}  var win = Ti.UI.createWindow({     title : ""Test"",     backgroundColor : 'gray'  });     var view = Ti.UI.createView({      height : 200,      top : 5,      left : 5,      right : 5,      layout : 'vertical'  });  var textFieldTwitter = Ti.UI.createTextArea({      left : 0,      right : 0,      height : 200,      value : ""Testing1"",      maxLength : 20  });     var tweetMax = 140;  var viewTexteRestant = Ti.UI.createLabel({      text : 'Caractères restants : ' + (tweetMax - textFieldTwitter.value.length),      height : Ti.UI.SIZE,      width : Ti.UI.SIZE,      top : 20,      backgroundColor : ""red""  });     textFieldTwitter.addEventListener('change', function(e) {      Ti.API.info(tweetMax - textFieldTwitter.value.length);      viewTexteRestant.text = 'Caractères restants : ' + (tweetMax - textFieldTwitter.value.length);  });     view.add(textFieldTwitter);  view.add(viewTexteRestant);     win.open();  win.add(view);   {code}    see : http://developer.appcelerator.com/question/153431/maxlength-in-textarea-doesnt-work",3
TIMOB-14262,"LiveView: Does not trigger code errors","*Steps to reproduce* 1. Create a default application 2. Enable LiveView in Run Configurations 3. Run on iOS simulator 4. Replace ""win1.add(label1);"" into ""win1.add(mylabel);"" 5. Save app.js  *Actual Result* LiveView error is not triggered  *Expected Result* LiveView error is triggered  ",13
TIMOB-14267,"LiveView - Running multiple instances of the application on iOS and Android, iOS instances lose connection to LiveView Server","When trying to run multiple instances of the application with Liveview enabled across multiple devices/platform notice that Android will continue to update, however iOS instances lose the connection and do not continue to update.    (have validated this against iOS on Device and iOS on Simulator).    See attached video for further clarification.    steps to reproduce:    1) enable an existing application (simple screen) for LiveView  2) run android and iOS builds (emulator/simulator)  3) make a change to the code    Expected Behavior:  Both instances of the application should update continuously    Actual Behavior:  Android will continue to update, however iOS will stop updating after it updates once. Simulator or Device will need to restart to show updates.      ",8
TIMOB-14285,"Android: applyProperties() does not apply custom properties to proxy","h2. problem    When using {{applyProperties()}} to add a number of properties to a Titanium proxy object, custom properties are not added on Android. On iOS and Mobileweb all properties, including custom ones, are added with the {{applyProperties()}} call. Android leaves the custom properties as {{undefined}}.    h2. expected    Android should behave like other supported platforms and attach custom properties to the Titanium proxy object when they are added via {{applyProperties()}}.    h2. test case  {code:javascript}  var win = Ti.UI.createWindow({  	backgroundColor: '#fff',  	fullscreen: false,  	exitOnClose: true  });  win.open();    win.applyProperties({  	customString: 'Ti.UI.Window',  	customArray: ['class1','class2','class3'],  	customObject: {  		x: 1,  		y: 2,  		z: 3  	},  	navBarHidden: true,  	backgroundGradient: {          type: 'linear',          startPoint: { x: '0%', y: '50%' },          endPoint: { x: '100%', y: '50%' },          colors: [           	{ color: 'red', offset: 0.0},           	{ color: 'blue', offset: 0.25 },           	{ color: 'red', offset: 1.0 }           ],      }  });    Ti.API.info('customString:       ' + JSON.stringify(win.customString));  Ti.API.info('customArray:        ' + JSON.stringify(win.customArray));  Ti.API.info('customObject:       ' + JSON.stringify(win.customObject));  Ti.API.info('navBarHidden:       ' + JSON.stringify(win.navBarHidden));  Ti.API.info('backgroundGradient: ' + JSON.stringify(win.backgroundGradient));  {code}    h2. output    iOS does not show the {{backgroundGradient}} after the {{applyProperties()}} call, but this is a peripheral issue not associated with this ticket.    h4. iOS 6.1 iPhone sim  {code}  [INFO]  customString:       ""Ti.UI.Window""  [INFO]  customArray:        [""class1"",""class2"",""class3""]  [INFO]  customObject:       {""x"":1,""y"":2,""z"":3}  [INFO]  navBarHidden:       true  [INFO]  backgroundGradient: {}  {code}    h4. Android 2.3.3 HVGA emulator  {code}  I/TiAPI   (  517):  customString:       undefined  I/TiAPI   (  517):  customArray:        undefined  I/TiAPI   (  517):  customObject:       undefined  I/TiAPI   (  517):  navBarHidden:       true  I/TiAPI   (  517):  backgroundGradient: {""endPoint"":{""y"":""50%"",""x"":""100%""},""type"":""linear"",""colors"":[{""offset"":0,""color"":""red""},{""offset"":0.25,""color"":""blue""},{""offset"":1,""color"":""red""}],""startPoint"":{""y"":""50%"",""x"":""0%""}}  {code}    h4. mobileweb + chrome  {code}  [INFO] customString:       ""Ti.UI.Window""  [INFO] customArray:        [""class1"",""class2"",""class3""]  [INFO] customObject:       {""x"":1,""y"":2,""z"":3}  [INFO] navBarHidden:       true  [INFO] backgroundGradient: {""type"":""linear"",""startPoint"":{""x"":""0%"",""y"":""50%""},""endPoint"":{""x"":""100%"",""y"":""50%""},""colors"":[{""color"":""red"",""offset"":0},{""color"":""blue"",""offset"":0.25},{""color"":""red"",""offset"":1}]}   {code}",8
TIMOB-14382,"Enable Media.openPhotoGallery to select multiple media items instead of 1 at a time.","In relation to this Q&A thread:    http://developer.appcelerator.com/question/153838/select-multiple-images-using-photo-gallery-picker-android-and-ios    Would it be possible to add a property/the functionality to Media.openPhotoGallery() to enable the selection of multiple media items? Maybe something like: itemLimit, which defaults to 1, but by setting to a greater value enables multiple selection functionality?",3
TIMOB-14393,"Android: JS proxies are prematurely cleaned up when dalvik gc is triggered ","Originally from https://jira.appcelerator.org/browse/TIMOB-13664:    The problem is about Javascript scope for Titanium objects. In the logs, the problem was clearly after a garbage collect, so, first of all, we created a small module called ""androidgc"" which simply launch Android garbage collector (not the V8 GC).  You can find this module here : https://github.com/ChrOnOs83/TiModuleAndroidGC    Then, we decided to use your files and made it as simple as possible. We finally got a unique app.js file with this content :    {code}  function createView(){  	  var view = Ti.UI.createView({backgroundColor: 'white'});      	  var gc = Ti.UI.createButton({top: '10dp',title: ""First, click here many time quickly (cause GC)""});  	  var btn = Ti.UI.createButton({title: ""Next, click here""});  	  var label = Ti.UI.createLabel({text: 'Hello World', bottom: '10dp'});  	    	  view.add(btn);  	  view.add(gc);  	    	  btn.addEventListener('click', function(){  		  view.add(label);  	  });  	    	  var androidgc = require('ti.nartex.androidgc');  	  gc.addEventListener('click', function(){  		androidgc.gc();  	  });  	    	  return view;  }      var win = Ti.UI.createWindow({});  win.open();    var view = createView();  win.add(view);  {code}    When you run this code on your Android Device, you should press many times on the ""GC"" button, because garbage collector may not clean your ressources each time...    If GC has be done correctly, the second button press will fail, because the label is not here anymore.  If you add the label to the view, and then change its title, no problem  If you create the label in the event listener, no problem    *If you makes a reference to a global variable (without the _var_ keyword for example), it works*    If you put the function in a CommonJS module, the same rules apply.    So... Titanium objects created in a function (all the Ti.something) may be killed by garbage collector at any time if they are not attached to a view/window, or declared as global var.    It breaks the Javascript scope pattern...  ",34
TIMOB-14425,"LiveView: iOS simulator is no longer updated once Android emulator is terminated when both are run with LiveView","1. Create a mobile project (e.g. the default two-tab classic project);  2. Run iPhone simulator with LiveView;  3. Run Android emulator with LiveView;  4. Updating app.js and confirm LiveView is working for both;  5. Exit Android emulator;  6. Updating app.js.    Expected result: iPhone simulator will continue to update the app.    Actual result: iPhone simulator no longer updates.    Here is the end of the log:    {code}  [LiveView] Client disconnected  [LiveView] Client connected  [LiveView] Client disconnected  [LiveView] Reload Triggered  	-REASON: File Changed   -FILE: /Users/mxia/Documents/Appcelerator_Studio_Workspace/testLiveView/Resources/app.js  [LiveView] Reload Triggered  	-REASON: File Changed   -FILE: /Users/mxia/Documents/Appcelerator_Studio_Workspace/testLiveView/Resources/app.js  [LiveView] Reload Triggered  	-REASON: File Changed   -FILE: /Users/mxia/Documents/Appcelerator_Studio_Workspace/testLiveView/Resources/app.js  {code}    It appears the LiveView server got disconnected when Android emulator exited, but it didn't try to re-launch the server, and future reload events, although fired, could not update the app.  ",8
TIMOB-15247,"iOS: Ti.Blob.imageAsResized always returns a png image","This is the same issue as [TIMODOPEN-228|https://jira.appcelerator.org/browse/TIMODOPEN-228] but for Ti.Blob (core).    On iOS, all images created by Ti.Blob.imageAsResized are of type png (mime-type ""image/png"") instead of jpeg.     As a result resized images are much bigger (in terms of bytes) than what they're supposed to be had they been jpegs.    This seems to be related to the handling of alpha channel, according to [TIMODOPEN-228|https://jira.appcelerator.org/browse/TIMODOPEN-228]     It works fine on android (Ti.Blob.imageAsResized returns jpegs).",1
TIMOB-14494,"iOS: Ti.Map should handle touch events on the view not just annotations","Touch events are currently only fired on Map Annotations and not else where on the map view.   Implement touch events on the Map View.",8
TIMOB-14496,"Android: setHeaderView for Titanium.UI.TableViewSection","Currently, it is only possible to set the *headerView* of a TableViewSection at creation-time in Android.    It would be great to use the *setHeaderView* method for Android too. In the Docs there is no note that this method is not available in Android: [http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.TableViewSection-method-setHeaderView].    There is only a hint at the *headerView* property description (_""On Android, must be set at creation.""_): [http://docs.appcelerator.com/titanium/latest/#!/api/Titanium.UI.TableViewSection-property-headerView]    Q&A: [http://developer.appcelerator.com/question/154498/alloy-how-to-set-controller-as-headerview-to-tableviewsection-in-android]  ",3
TIMOB-14544,"iOS: keyboardFrameChanged before keyboard is shown","keyboardFrameChanged event doesn't do much good as it is fired after the keyboard has already been displayed. to create responsive layouts with different keyboard sizes we need to know keyboard size BEFORE the keyboard is displayed.    iphone/Classes/AppModule.m line 386-407 could be changed to something like this    {code:objc}  -(void)startup  {  	WARN_IF_BACKGROUND_THREAD_OBJ;	//NSNotificationCenter is not threadsafe!      NSNotificationCenter * nc = [NSNotificationCenter defaultCenter];      [nc addObserver:self selector:@selector(willShutdown:) name:kTiWillShutdownNotification object:nil];      [nc addObserver:self selector:@selector(willShutdownContext:) name:kTiContextShutdownNotification object:nil];      #if __IPHONE_OS_VERSION_MIN_ALLOWED >= __IPHONE_5_0      if ([TiUtils isIOS5OrGreater])      {          [nc addObserver:self selector:@selector(keyboardFrameChanged:) name:UIKeyboardWillChangeFrameNotification object:nil];      }  #else            [nc addObserver:self selector:@selector(keyboardFrameChanged:) name:UIKeyboardWillShowNotification object:nil];      [nc addObserver:self selector:@selector(keyboardFrameChanged:) name:UIKeyboardWillHideNotification object:nil];      [nc addObserver:self selector:@selector(timeChanged:) name:UIApplicationSignificantTimeChangeNotification object:nil];  #endif	            [super startup];  }  {code}    Either that or provide access to both Will and Did.    e.x.    {code:javascript}  Ti.App.addEventListener('keyboardFrameChanged', function(e){  	var val = Ti.Platform.displayCaps.platformHeight - e.keyboardFrame.y;  	$.container.animate({bottom:val, duration:300}, function() {          Ti.API.log(""handleAnimateEnd"");      });  });  {code}",8
TIMOB-14582,"LiveView: Create Error/Warning Screen","create window to display liveview errors/warnings.    examples: error connecting to server, parse error, etc..",8
