issuekey,title,description,storypoint
TISTUD-2539,"JS Parser Validation: Failed to parse file Cannot recover from the syntax error","Saw this in the log. I created two projects, inserted two breakpoints, and ran both in android device. They were default projects, one with an extra event listener.    Log:    {code}  !ENTRY com.aptana.editor.js 4 0 2012-10-16 15:29:36.290  !MESSAGE (Build 3.0.0.201210151149) [ERROR]  Failed to parse file:/Users/dhyde/Desktop/TISTUD-RC/workspace/MyProject/Resources/app.js for JS Parser Validation  !STACK 1  org.eclipse.core.runtime.CoreException: Cannot recover from the syntax error    com.aptana.index.core.build.BuildContext.getAST(BuildContext.java:129)    com.aptana.index.core.build.BuildContext.getAST(BuildContext.java:97)    com.aptana.editor.js.validator.JSParserValidator.buildFile(JSParserValidator.java:145)    com.aptana.core.internal.build.LazyBuildParticipant.buildFile(LazyBuildParticipant.java:72)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.runParticipants(CommonReconcilingStrategy.java:333)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.reconcile(CommonReconcilingStrategy.java:273)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.reconcile(CommonReconcilingStrategy.java:231)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.fullReconcile(CommonReconcilingStrategy.java:437)    com.aptana.editor.common.text.reconciler.CommonReconciler.process(CommonReconciler.java:162)    org.eclipse.jface.text.reconciler.AbstractReconciler$BackgroundThread.run(AbstractReconciler.java:206)  Caused by: beaver.Parser$Exception: Cannot recover from the syntax error    beaver.Parser.recoverFromError(Parser.java:697)    com.aptana.editor.js.parsing.JSParser.recoverFromError(JSParser.java:557)    beaver.Parser.parse(Parser.java:498)    beaver.Parser.parse(Parser.java:439)    com.aptana.editor.js.parsing.JSParser.parse(JSParser.java:383)    com.aptana.editor.js.parsing.JSParser.parse(JSParser.java:345)    com.aptana.parsing.ParsingEngine.noCacheParse(ParsingEngine.java:424)    com.aptana.parsing.ParsingEngine.parse(ParsingEngine.java:229)    com.aptana.parsing.ParserPoolFactory.parse(ParserPoolFactory.java:230)    com.aptana.index.core.build.BuildContext.parse(BuildContext.java:150)    com.aptana.index.core.build.BuildContext.getAST(BuildContext.java:121)  	... 9 more  !SUBENTRY 1 com.aptana.index.core 4 0 2012-10-16 15:29:36.290  !MESSAGE Cannot recover from the syntax error  !STACK 0  beaver.Parser$Exception: Cannot recover from the syntax error    beaver.Parser.recoverFromError(Parser.java:697)    com.aptana.editor.js.parsing.JSParser.recoverFromError(JSParser.java:557)    beaver.Parser.parse(Parser.java:498)    beaver.Parser.parse(Parser.java:439)    com.aptana.editor.js.parsing.JSParser.parse(JSParser.java:383)    com.aptana.editor.js.parsing.JSParser.parse(JSParser.java:345)    com.aptana.parsing.ParsingEngine.noCacheParse(ParsingEngine.java:424)    com.aptana.parsing.ParsingEngine.parse(ParsingEngine.java:229)    com.aptana.parsing.ParserPoolFactory.parse(ParserPoolFactory.java:230)    com.aptana.index.core.build.BuildContext.parse(BuildContext.java:150)    com.aptana.index.core.build.BuildContext.getAST(BuildContext.java:121)    com.aptana.index.core.build.BuildContext.getAST(BuildContext.java:97)    com.aptana.editor.js.validator.JSParserValidator.buildFile(JSParserValidator.java:145)    com.aptana.core.internal.build.LazyBuildParticipant.buildFile(LazyBuildParticipant.java:72)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.runParticipants(CommonReconcilingStrategy.java:333)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.reconcile(CommonReconcilingStrategy.java:273)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.reconcile(CommonReconcilingStrategy.java:231)    com.aptana.editor.common.text.reconciler.CommonReconcilingStrategy.fullReconcile(CommonReconcilingStrategy.java:437)    com.aptana.editor.common.text.reconciler.CommonReconciler.process(CommonReconciler.java:162)    org.eclipse.jface.text.reconciler.AbstractReconciler$BackgroundThread.run(AbstractReconciler.java:206)  {code}    app.js    {code}  // this sets the background color of the master UIView (when there are no windows/tab groups on it)  Titanium.UI.setBackgroundColor('#000');    // create tab group  var tabGroup = Titanium.UI.createTabGroup();      //  // create base UI tab and root window  //  var win1 = Titanium.UI.createWindow({        title:'Tab 1',      backgroundColor:'red'  });  var tab1 = Titanium.UI.createTab({        icon:'KS_nav_views.png',      title:'Tab 1',      window:win1  });    var label1 = Titanium.UI.createLabel({  	color:'#999',  	text:'I am Window 1',  	font:{fontSize:20,fontFamily:'Helvetica Neue'},  	textAlign:'center',  	width:'auto'  });    win1.add(label1);    //  // create controls tab and root window  //  var win2 = Titanium.UI.createWindow({        title:'Tab 2',      backgroundColor:'#fff'  });  var tab2 = Titanium.UI.createTab({        icon:'KS_nav_ui.png',      title:'Tab 2',      window:win2  });    var label2 = Titanium.UI.createLabel({  	color:'#999',  	text:'I am Window 2',  	font:{fontSize:20,fontFamily:'Helvetica Neue'},  	textAlign:'center',  	width:'auto'  });    win2.add(label2);        //  //  add tabs  //  tabGroup.addTab(tab1);    tabGroup.addTab(tab2);        // open tab group  tabGroup.open();    win1.addEventListener('click', function(){  	win1.backgroundColor = win1.backgroundColor == 'red' ? 'blue' : 'red';  });  {code}",3
TISTUD-2540,"WARNING: Prevented recursive attempt to activate part com.aptana.editor.js while still in the middle of activating part com.aptana.editor.text","Saw this in the log. Created a default project and ran in a android device debugger.    Log:    {code}  !ENTRY org.eclipse.ui.workbench 4 0 2012-10-16 16:43:38.751  !MESSAGE WARNING: Prevented recursive attempt to activate part com.aptana.editor.js while still in the middle of activating part com.aptana.editor.text  !STACK 0  java.lang.RuntimeException: WARNING: Prevented recursive attempt to activate part com.aptana.editor.js while still in the middle of activating part com.aptana.editor.text    org.eclipse.ui.internal.WorkbenchPage.setActivePart(WorkbenchPage.java:3586)    org.eclipse.ui.internal.WorkbenchPage.internalActivate(WorkbenchPage.java:691)    org.eclipse.ui.internal.WorkbenchPage.activate(WorkbenchPage.java:663)    org.eclipse.ui.internal.WorkbenchPage.makeActive(WorkbenchPage.java:1324)    org.eclipse.ui.internal.WorkbenchPage.bringToTop(WorkbenchPage.java:918)    org.eclipse.debug.internal.ui.sourcelookup.SourceLookupFacility.openEditor(SourceLookupFacility.java:270)    org.eclipse.debug.internal.ui.sourcelookup.SourceLookupFacility.display(SourceLookupFacility.java:219)    org.eclipse.debug.ui.DebugUITools.displaySource(DebugUITools.java:973)    org.eclipse.debug.internal.ui.elements.adapters.StackFrameSourceDisplayAdapter$SourceDisplayJob.runInUIThread(StackFrameSourceDisplayAdapter.java:157)    org.eclipse.ui.progress.UIJob$1.run(UIJob.java:95)    org.eclipse.swt.widgets.RunnableLock.run(RunnableLock.java:35)    org.eclipse.swt.widgets.Synchronizer.runAsyncMessages(Synchronizer.java:135)    org.eclipse.swt.widgets.Display.runAsyncMessages(Display.java:3938)    org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3615)    org.eclipse.jface.window.Window.runEventLoop(Window.java:825)    org.eclipse.jface.window.Window.open(Window.java:801)    org.eclipse.jface.dialogs.MessageDialog.open(MessageDialog.java:334)    org.eclipse.jface.dialogs.MessageDialog.open(MessageDialog.java:364)    org.eclipse.jface.dialogs.MessageDialog.openQuestion(MessageDialog.java:463)    org.eclipse.ui.texteditor.AbstractTextEditor.handleEditorInputChanged(AbstractTextEditor.java:4757)    org.eclipse.ui.texteditor.StatusTextEditor.handleEditorInputChanged(StatusTextEditor.java:267)    org.eclipse.ui.texteditor.AbstractDecoratedTextEditor.handleEditorInputChanged(AbstractDecoratedTextEditor.java:1474)    com.aptana.editor.common.internal.AbstractFoldingEditor.handleEditorInputChanged(AbstractFoldingEditor.java:252)    org.eclipse.ui.texteditor.AbstractTextEditor.sanityCheckState(AbstractTextEditor.java:4887)    org.eclipse.ui.texteditor.StatusTextEditor.sanityCheckState(StatusTextEditor.java:257)    org.eclipse.ui.texteditor.AbstractTextEditor.safelySanityCheckState(AbstractTextEditor.java:4865)    org.eclipse.ui.texteditor.AbstractTextEditor$ActivationListener.handleActivation(AbstractTextEditor.java:984)    org.eclipse.ui.texteditor.AbstractTextEditor$ActivationListener.partActivated(AbstractTextEditor.java:941)    org.eclipse.ui.internal.PartListenerList$1.run(PartListenerList.java:72)    org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)    org.eclipse.core.runtime.Platform.run(Platform.java:888)    org.eclipse.ui.internal.PartListenerList.fireEvent(PartListenerList.java:57)    org.eclipse.ui.internal.PartListenerList.firePartActivated(PartListenerList.java:70)    org.eclipse.ui.internal.PartService.firePartActivated(PartService.java:187)    org.eclipse.ui.internal.PartService.setActivePart(PartService.java:306)    org.eclipse.ui.internal.WWinPartService.updateActivePart(WWinPartService.java:134)    org.eclipse.ui.internal.WWinPartService.access$0(WWinPartService.java:125)    org.eclipse.ui.internal.WWinPartService$WWinListener.partDeactivated(WWinPartService.java:50)    org.eclipse.ui.internal.PartListenerList2$4.run(PartListenerList2.java:115)    org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42)    org.eclipse.core.runtime.Platform.run(Platform.java:888)    org.eclipse.ui.internal.PartListenerList2.fireEvent(PartListenerList2.java:55)    org.eclipse.ui.internal.PartListenerList2.firePartDeactivated(PartListenerList2.java:113)    org.eclipse.ui.internal.PartService.firePartDeactivated(PartService.java:242)    org.eclipse.ui.internal.PartService.setActivePart(PartService.java:300)    org.eclipse.ui.internal.WorkbenchPagePartList.fireActivePartChanged(WorkbenchPagePartList.java:57)    org.eclipse.ui.internal.PartList.setActivePart(PartList.java:136)    org.eclipse.ui.internal.WorkbenchPage.setActivePart(WorkbenchPage.java:3636)    org.eclipse.ui.internal.WorkbenchPage.internalActivate(WorkbenchPage.java:691)    org.eclipse.ui.internal.WorkbenchPage.activate(WorkbenchPage.java:663)    org.eclipse.ui.internal.WorkbenchPage.makeActive(WorkbenchPage.java:1324)    org.eclipse.ui.internal.WorkbenchPage.updateActivePart(WorkbenchPage.java:1304)    org.eclipse.ui.internal.WorkbenchPage.updateVisibility(WorkbenchPage.java:3779)    org.eclipse.ui.internal.WorkbenchPage.setPerspective(WorkbenchPage.java:3719)    org.eclipse.ui.internal.WorkbenchPage.busySetPerspective(WorkbenchPage.java:1115)    org.eclipse.ui.internal.WorkbenchPage.access$16(WorkbenchPage.java:1099)    org.eclipse.ui.internal.WorkbenchPage$19.run(WorkbenchPage.java:3814)    org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:70)    org.eclipse.ui.internal.WorkbenchPage.setPerspective(WorkbenchPage.java:3812)    org.eclipse.ui.internal.Workbench.showPerspective(Workbench.java:2795)    org.eclipse.debug.internal.ui.launchConfigurations.PerspectiveManager.switchToPerspective(PerspectiveManager.java:316)    org.eclipse.debug.internal.ui.launchConfigurations.PerspectiveManager$4.runInUIThread(PerspectiveManager.java:395)    org.eclipse.ui.progress.UIJob$1.run(UIJob.java:95)    org.eclipse.swt.widgets.RunnableLock.run(RunnableLock.java:35)    org.eclipse.swt.widgets.Synchronizer.runAsyncMessages(Synchronizer.java:135)    org.eclipse.swt.widgets.Display.runAsyncMessages(Display.java:3938)    org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3615)    org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2701)    org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2665)    org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2499)    org.eclipse.ui.internal.Workbench$7.run(Workbench.java:679)    org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)    org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:668)    org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)    com.appcelerator.titanium.rcp.IDEApplication.start(IDEApplication.java:125)    org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:196)    org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)    org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)    org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:344)    org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)    java.lang.reflect.Method.invoke(Method.java:597)    org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:622)    org.eclipse.equinox.launcher.Main.basicRun(Main.java:577)    org.eclipse.equinox.launcher.Main.run(Main.java:1410)  {code}",8
TISTUD-2541,"Android Device Debugger: console log process not terminated in debug view","When debug process thread is terminated, the console log process is not terminated, and the entire session process is not terminated.    Steps to Reproduce:    1. Debug in Android Device (default project w/one breakpoint).  2. When breakpoint is hit, and thread is selected in debug view, press 'terminate'.    Actual Result:    Console log process is still active. Session process is still active.    Expected Result:    All associated session processes should be terminated. Console log process and session should be terminated.",5
TISTUD-2545,"Titanium: Project Creation - When you create the default app with ACS enabled, the guid in the tiapp.xml does not match with the guid in my.appcelerator.com","Details: If you create the default Titanium app with ACS enabled from Studio, the guid in the tiapp.xml does not match with the guid in my.appcelerator.com  \\ \\  If you create the default Titanium app *without* ACS enabled, then the guid in the tiapp.xml will match with the guid in my.appcelerator.com  \\ \\  Steps to reproduce:  1. Create default Titanium app with ACS enabled  2. Go to my.appcelerator.com and find your app  3. Click on *App Details* link  \\ \\  Actual: The guid in the tiapp.xml does not match with the guid in my.appcelerator.com (see tiapp_xml.png and my_apps.png). And if you go to my.appcelerator.com/app/<guid_in_tiapp>, the my apps page does not recognize it (see no_guid.png)  \\ \\  Expected: The guids generated in Studio should match guid in the my apps page.",5
TISTUD-2542,"Android Device Debugger: empty project console view appears","When android debug on device is run, the empty project console view blocks the console log view. Does this empty view serve a purpose?    Steps to Reproduce:    1. Debug in Android Device.    Actual Result:    Empty project console view appears, no console log output, appears broken.    Expected Result:    Console log view appears, console output appears.",5
TISTUD-2544,"No Alloy templates appear in Titanium project wizard when the alloy installation path differs from default","Gabe has an issue where alloy is getting installed into /opt/local/bin and /opt/local/lib/node_modules instead of the default /usr/local directory, probably due to the $PATH he has set in the system. When that happened, opening New > Titanium Project would show no Alloy project templates, even after we created symlinks in /usr/local/bin and /usr/local/lib/node_modules.  ",8
TISTUD-2546,"Add File > New > Node.ACS Project to the simple Studio perspective","This is not a regression issue.  Steps To Reproduce:  1. Download 2.1.2 studio installer and upgrade it to 3.0  2. Delete plugin files from /usr/local/lib/node_modules folder.  3. Go to Help > Check for Titanium Updates. From the window install, alloy, CLI and acs updates.    Actual: After successful installation of all plugins, File > New > Node.ACS option does not appear.  Expected: File > New > Node.ACS option must appear.",5
TISTUD-2549,"Sync common preferences between Studio and titanium CLI","I'm not sure if CLI wants us to be setting global values in config to match or not, but I'm guessing by default we should sync up the values for things like Android SDK path. If a user sets the path in Titanium Studio we should pass that along to the CLI to store as well. We may also need to do the reverse on startup - look up what CLI has in it's config and push that into our prefs (with some sanity check to see if the value is valid - or at least ""more valid"" than what we have set).",8
TISTUD-2550,"Issue install using NPM to install within Titanium Studio in Windows 7","The following is shown in the NPM Installer Window during start up:  {code}  qatester@QATESTER-CH1 ~/My Documents/Titanium_Studio_Workspace  $ ""c:\Program Files (x86)\nodejs\npm.CMD"" -g install titanium > install.log | type install.log  c:\Program Files (x86)\nodejs\npm.CMD: line 1: unexpected EOF while looking for matching `''  c:\Program Files (x86)\nodejs\npm.CMD: line 7: syntax error: unexpected end of file  install.log is ./install.log    qatester@QATESTER-CH1 ~/My Documents/Titanium_Studio_Workspace  $ ""c:\Program Files (x86)\nodejs\npm.CMD"" -g install alloy > install.log | type install.log  install.log is ./install.log  c:\Program Files (x86)\nodejs\npm.CMD: line 1: unexpected EOF while looking for matching `''  c:\Program Files (x86)\nodejs\npm.CMD: line 7: syntax error: unexpected end of file    qatester@QATESTER-CH1 ~/My Documents/Titanium_Studio_Workspace  $ ""c:\Program Files (x86)\nodejs\npm.CMD"" -g install acs > install.log | type install.log  c:\Program Files (x86)\nodejs\npm.CMD: line 1: unexpected EOF while looking for matching `''                                                                                                                                   c:\Program Files (x86)\nodejs\npm.CMD: line 7: syntax error: unexpected end of file  install.log is ./install.log                                                                                                                                                                                                   {code}    The ./install.log contains no data, blank file with 0kb size.    This looks like a failed install for Titanium CLI, ACS and Alloy.    Steps to reproduce:  1. Without Titanium, ACS, or Alloy installed start Titanium Studio.    Expected results:  Plugins should be correctly installed.    Actual results:  The above issue.",8
TISTUD-2553,"Titanium Updates: update menu appeared with no entries","An update prompt appeared in the lower right corner of studio, when the titanium updates menu came up, it did not contain any entries. See screenshot. See log.    This is intermittent.    Steps to Reproduce:    1. Open Titanium Studio.  2. Wait for updates prompt in lower right corner.  3. Click on it to bring up the updates menu.    Actual Result:    No entries.    Expected Result:    Should contain the update that initiated the prompt.",5
TISTUD-2559,"Studio: Preferences: takes 3 seconds to load default android sdk and screen types","Preferences > Titanium Studio > Titanium > Default Android SDK takes 3 seconds to load.    This is a regression.    Steps to Reproduce:    1. Run Preferences > Titanium Studio > Titanium > Default Android SDK takes 3 seconds to load.    Actual Result:    3 seconds to load, initially looks broken.    Expected Result:    Instant load.    Note: As per Shalom, here is the command-line arg to get this preferences info:    titanium info -o json",8
TISTUD-2561,"Titanium Updates: Unhandled event loop exception after installing updates","After installing alloy, get log exception:    {code}  !ENTRY com.aptana.core 1 0 2012-10-18 09:06:49.822  !MESSAGE (Build 3.0.0.201210172118) [INFO] com.aptana.core/debug/shell Running process:  Process: ""/usr/local/bin/npm"" ""-p"" ""list"" ""alloy"" ""-g""  Working directory: null  Environment: {ANDROID_NDK=/Users/dhyde/Desktop/android/android-ndk-r8b, ANDROID_SDK=/Users/dhyde/Desktop/android/android-sdk-macosx, APTANA_VERSION=3.0.0.1346448223, Apple_PubSub_Socket_Render=/tmp/launch-EeKGAL/Render, Apple_Ubiquity_Message=/tmp/launch-SW45KT/Apple_Ubiquity_Message, COMMAND_MODE=unix2003, COM_GOOGLE_CHROME_FRAMEWORK_SERVICE_PROCESS/USERS/DHYDE/LIBRARY/APPLICATION_SUPPORT/GOOGLE/CHROME_SOCKET=/tmp/launch-9CZqFn/ServiceProcessSocket, HOME=/Users/dhyde, LANG=en_US.UTF-8, LOGNAME=dhyde, NUM_CPUS=4, PATH=/usr/bin:/bin:/usr/sbin:/sbin:/usr/local/bin:/Users/dhyde/Desktop/android/android-sdk-macosx/tools:/Users/dhyde/Desktop/android/android-sdk-macosx/platform-tools, PWD=/Users/dhyde/Desktop/TISTUD-RC/Titanium Studio/TitaniumStudio.app/Contents/MacOS, SHELL=/bin/bash, SHLVL=1, SSH_AUTH_SOCK=/tmp/launch-0sLjqp/Listeners, TI_DEBUG=0, TMPDIR=/var/folders/6f/wxjmlj0n7kl5w8kmq5hrrbch0000gp/T/, USER=dhyde, __CF_USER_TEXT_ENCODING=0x1F6:0:0, com.apple.java.jvmTask=JNI, redirectErrorStream=}    !ENTRY com.aptana.core 1 0 2012-10-18 09:06:49.842  !MESSAGE (Build 3.0.0.201210172118) [INFO] com.aptana.core/debug/shell Searching for titanium in PATH locations: /usr/bin, /bin, /usr/sbin, /sbin, /usr/local/bin, /Users/dhyde/Desktop/android/android-sdk-macosx/tools, /Users/dhyde/Desktop/android/android-sdk-macosx/platform-tools    !ENTRY com.aptana.core 1 0 2012-10-18 09:06:49.843  !MESSAGE (Build 3.0.0.201210172118) [INFO] com.aptana.core/debug/shell Found executable on PATH: /usr/local/bin/titanium    !ENTRY org.eclipse.ui 4 0 2012-10-18 09:07:46.255  !MESSAGE Unhandled event loop exception  !STACK 0  java.lang.NullPointerException    java.lang.String.<init>(String.java:210)    com.aptana.terminal.internal.emulator.ThemedTextLineRenderer.drawLine(ThemedTextLineRenderer.java:95)    org.eclipse.tm.internal.terminal.textcanvas.TextCanvas.drawLine(TextCanvas.java:343)    org.eclipse.tm.internal.terminal.textcanvas.GridCanvas.paint(GridCanvas.java:80)    org.eclipse.tm.internal.terminal.textcanvas.VirtualCanvas$1.handleEvent(VirtualCanvas.java:48)    org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:84)    org.eclipse.swt.widgets.Display.sendEvent(Display.java:4128)    org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1457)    org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1480)    org.eclipse.swt.widgets.Widget.sendEvent(Widget.java:1465)    org.eclipse.swt.widgets.Control.drawWidget(Control.java:1244)    org.eclipse.swt.widgets.Canvas.drawWidget(Canvas.java:163)    org.eclipse.swt.widgets.Widget.drawRect(Widget.java:740)    org.eclipse.swt.widgets.Canvas.drawRect(Canvas.java:158)    org.eclipse.swt.widgets.Display.windowProc(Display.java:5449)    org.eclipse.swt.internal.cocoa.OS.objc_msgSend(Native Method)    org.eclipse.swt.internal.cocoa.NSView.displayIfNeeded(NSView.java:142)    org.eclipse.swt.widgets.Control.update(Control.java:4890)    org.eclipse.swt.widgets.Control.update(Control.java:4876)    org.eclipse.tm.internal.terminal.textcanvas.VirtualCanvas.repaint(VirtualCanvas.java:145)    org.eclipse.tm.internal.terminal.textcanvas.TextCanvas.repaintRange(TextCanvas.java:340)    org.eclipse.tm.internal.terminal.textcanvas.TextCanvas$1.rangeChanged(TextCanvas.java:96)    org.eclipse.tm.internal.terminal.textcanvas.AbstractTextCanvasModel.fireCellRangeChanged(AbstractTextCanvasModel.java:60)    org.eclipse.tm.internal.terminal.textcanvas.AbstractTextCanvasModel.updateCursor(AbstractTextCanvasModel.java:183)    org.eclipse.tm.internal.terminal.textcanvas.AbstractTextCanvasModel.update(AbstractTextCanvasModel.java:118)    org.eclipse.tm.internal.terminal.textcanvas.PollingTextCanvasModel$1.run(PollingTextCanvasModel.java:28)    org.eclipse.swt.widgets.Display.runTimers(Display.java:4106)    org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:3604)    org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:2701)    org.eclipse.ui.internal.Workbench.runUI(Workbench.java:2665)    org.eclipse.ui.internal.Workbench.access$4(Workbench.java:2499)    org.eclipse.ui.internal.Workbench$7.run(Workbench.java:679)    org.eclipse.core.databinding.observable.Realm.runWithDefault(Realm.java:332)    org.eclipse.ui.internal.Workbench.createAndRunWorkbench(Workbench.java:668)    org.eclipse.ui.PlatformUI.createAndRunWorkbench(PlatformUI.java:149)    com.appcelerator.titanium.rcp.IDEApplication.start(IDEApplication.java:125)    org.eclipse.equinox.internal.app.EclipseAppHandle.run(EclipseAppHandle.java:196)    org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.runApplication(EclipseAppLauncher.java:110)    org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher.start(EclipseAppLauncher.java:79)    org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:344)    org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:179)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)    java.lang.reflect.Method.invoke(Method.java:597)    org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:622)    org.eclipse.equinox.launcher.Main.basicRun(Main.java:577)    org.eclipse.equinox.launcher.Main.run(Main.java:1410)  {code}    Steps to Reproduce:    1. Install alloy.  2. View log.    Actual Result:    Exception.    Expected Result:    No exceptions.",8
