boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
9,23,The Road to Codd M1,84,18,7,28,42,168,2,8,17,68,5,20,25,100,1,4
9,27,Codd M1,-28,49,20,80,43,172,6,24,5,20,7,28,45,180,1,3
9,30,42 - 2014 Kickoff,-20,14,35,140,42,168,2,8,19,76,5,20,51,204,1,5
9,34,43 - Babbage SR3,44,15,22,88,32,128,2,8,1,4,4,16,47,188,1,5
9,37,44 - Codd GA,-56,21,9,36,103,412,5,20,5,20,14,56,88,352,1,5
9,40,45 - Dijkstra M1,56,10,0,0,52,208,4,16,6,24,17,68,25,100,1,3
9,42,46 - Codd SR2,0,16,21,84,12,48,5,20,28,112,0,0,0,0,1,3
9,44,47 - Dijkstra RC1,64,11,0,0,33,132,2,8,13,52,8,32,10,40,1,3
9,48,48 - Dijkstra GA,192,14,10,40,27,108,2,8,15,60,10,40,10,40,1,4
9,52,49 - Dijkstra SR1,12,8,16,64,25,100,1,4,11,44,5,20,24,96,1,4
9,53,50 - Evans M1,40,17,19,76,24,96,3,12,40,160,0,0,0,0,1,4
9,55,51 - Dijkstra SR2,-8,10,29,116,26,104,4,16,8,32,9,36,34,136,1,4
9,56,52 - Evans RC1,52,11,25,100,14,56,2,8,14,56,9,36,14,56,1,4
9,57,Sprint 32,-5,8,3,8,50,131,52,134,1,5,0,0,0,0,1,11
9,60,Sprint 33,0,20,3,13,10,76,13,89,0,0,0,0,0,0,1,10
9,61,52 - Evans GA,156,16,2,8,17,68,0,0,19,76,0,0,0,0,1,5
9,62,Sprint 34,-24,23,6,24,3,18,3,18,1,-2,4,18,1,8,1,7
9,63,53 - Evans SR1,148,25,0,0,18,72,3,12,1,4,9,36,5,20,1,5
9,64,Sprint 35,0,8,1,1,3,10,4,11,0,0,0,0,0,0,1,6
9,65,Sprint 36,-19,10,4,19,4,9,4,9,4,19,0,0,0,0,1,9
9,66,Sprint 37,-42,11,8,35,10,47,10,40,8,42,0,0,0,0,1,12
9,67,Sprint 38,-34,14,13,42,14,47,16,55,11,34,0,0,0,0,1,12
9,68,Sprint 39,-26,15,5,25,9,33,8,32,6,26,0,0,0,0,1,9
9,69,54 - Fowler M1,176,11,14,56,28,112,5,20,37,148,0,0,0,0,1,5
9,70,Sprint 40,-40,14,9,40,14,42,14,42,9,40,0,0,0,0,1,11
9,71,55 - Evans SR2,312,14,15,60,12,48,2,8,3,12,4,16,18,72,1,5
9,72,Sprint 41,-7,23,5,18,34,113,36,124,3,7,0,0,0,0,1,12
9,73,Sprint 42,-5,7,2,10,9,34,10,39,1,5,0,0,0,0,1,9
9,74,Sprint 43,-6,9,0,0,6,17,4,11,2,6,0,0,0,0,1,6
9,76,56 - Fowler RC1,84,15,24,96,27,108,7,28,20,80,4,16,20,80,1,4
9,77,Sprint 44,-21,11,3,18,11,43,9,40,5,21,0,0,0,0,1,11
9,78,Sprint 45,-17,11,2,16,8,24,7,23,3,17,0,0,0,0,1,13
9,79,Sprint 46,-10,11,2,11,10,29,10,30,2,10,0,0,0,0,1,12
9,80,Sprint 47,-26,18,5,26,11,42,9,42,7,26,0,0,0,0,1,13
9,81,56 - Fowler GA,28,14,25,100,9,36,4,16,5,20,8,32,17,68,1,4
9,82,Sprint 48,-24,11,3,18,16,49,14,43,5,24,0,0,0,0,1,12
9,83,Sprint 49,-27,11,6,27,24,73,24,73,6,27,0,0,0,0,1,13
9,84,57 - Fowler Aftermath,152,17,33,132,19,76,2,8,5,20,14,56,31,124,1,5
9,85,Sprint 50,-13,13,4,17,27,67,24,71,7,13,0,0,0,0,1,12
9,86,Sprint 51,-23,13,4,15,8,15,3,7,9,23,0,0,0,0,1,12
9,87,Sprint 52,-21,14,4,27,2,4,2,10,4,21,0,0,0,0,1,10
9,88,Sprint 53,-7,12,1,3,10,27,8,23,3,7,0,0,0,0,1,13
9,89,58 - Gosling M1,-64,14,40,160,14,56,1,4,15,60,3,12,35,140,1,5
9,90,Sprint 54,-4,13,2,4,3,15,3,15,2,4,0,0,0,0,1,7
9,91,59 - Evans / Fowler SR,32,14,41,164,22,88,6,24,20,80,11,44,26,104,1,6
9,93,Gosling RC1,88,14,40,160,7,28,0,0,26,104,3,12,18,72,1,4
10,7,Sprint 1,-7,14,4,17,0,0,0,0,2,7,0,0,2,10,1,1
10,26,Sprint 2,-13,14,1,13,0,0,0,0,0,0,0,0,1,13,1,1
10,33,Sprint 3,0,7,3,9,0,0,0,0,2,6,1,3,0,0,1,3
10,36,Sprint 4,-8,10,6,26,3,7,0,0,1,8,0,0,8,25,1,3
10,38,Sprint 5,-4,6,8,35,3,24,1,8,2,10,2,16,6,25,1,3
10,40,45 - Dijkstra M1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,44,47 - Dijkstra RC1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,48,48 - Dijkstra GA,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,52,49 - Dijkstra SR1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,53,50 - Evans M1,0,17,0,0,1,1,0,0,0,0,0,0,1,1,1,1
10,55,51 - Dijkstra SR2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,56,52 - Evans RC1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,61,52 - Evans GA,6,16,0,0,1,3,1,3,0,0,0,0,0,0,1,1
10,63,53 - Evans SR1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,69,54 - Fowler M1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,71,55 - Evans SR2,21,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,76,56 - Fowler RC1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,81,56 - Fowler GA,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,84,57 - Fowler Aftermath,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,89,58 - Gosling M1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,91,59 - Evans / Fowler SR,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10,93,Gosling RC1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15,1,Sprint 1,3,14,2,4,13,27,6,16,5,7,3,6,1,1,1,5
15,3,Sprint 2,0,4,10,31,8,14,8,33,10,12,0,0,0,0,1,4
15,4,Sprint 3,0,5,17,86,2,4,4,18,1,7,6,38,8,27,1,8
15,5,Sprint 4,-5,4,21,55,17,24,10,21,4,12,5,15,19,31,1,8
15,6,Sprint 5,-36,6,25,63,9,33,1,1,3,14,6,21,24,60,1,10
15,8,Sprint 6,16,9,20,77,33,69,1,5,52,141,0,0,0,0,1,10
15,9,Sprint 7,0,3,10,24,7,34,4,15,13,43,0,0,0,0,1,8
15,10,Sprint 8,-20,3,18,91,7,21,1,4,24,108,0,0,0,0,1,9
15,11,Sprint 9,-34,4,30,88,109,431,102,436,6,3,12,32,19,48,1,11
15,13,Sprint 10,-17,4,30,59,10,21,1,1,5,9,7,18,27,52,1,10
15,15,Sprint 11,1,3,11,31,26,69,6,30,31,70,0,0,0,0,1,10
15,16,Sprint 12,137,9,34,112,32,74,12,34,4,9,11,28,39,115,1,11
15,18,Sprint 13,0,8,7,23,15,42,4,16,18,49,0,0,0,0,1,9
15,19,Sprint 14,4,9,24,123,10,28,5,24,29,127,0,0,0,0,1,9
15,20,Sprint 15,16,7,14,72,14,52,5,30,1,7,8,41,14,46,1,6
15,21,Sprint 16,13,22,19,88,20,70,4,31,35,127,0,0,0,0,1,10
15,24,Sprint 17,-26,7,16,121,1,3,0,0,9,71,7,45,1,8,1,6
15,25,Sprint 18,5,20,24,159,29,138,11,86,42,211,0,0,0,0,1,10
15,28,Sprint 19,-29,21,43,186,39,167,14,102,7,9,10,68,51,174,1,12
15,29,Sprint 20,28,28,7,37,29,67,4,13,32,91,0,0,0,0,1,10
15,31,Sprint 21,144,27,4,16,38,163,6,26,36,153,0,0,0,0,1,8
15,35,Sprint 22,8,20,15,68,35,154,13,60,37,162,0,0,0,0,1,8
15,39,Sprint 23,1,14,12,57,17,91,7,40,22,108,0,0,0,0,1,8
15,41,Sprint 24,50,16,16,92,24,99,4,14,36,177,0,0,0,0,1,11
15,43,Sprint 25,70,12,15,63,38,100,6,22,47,141,0,0,0,0,1,13
15,45,Sprint 26,-70,13,18,104,47,176,18,127,15,68,9,38,23,47,1,12
15,47,Sprint 27,11,21,67,336,20,74,17,100,70,310,0,0,0,0,1,15
15,49,Sprint 28,28,9,19,85,11,24,8,29,22,80,0,0,0,0,1,10
15,50,Sprint 29,2,8,19,70,7,25,5,20,1,1,4,16,16,58,1,9
15,51,Sprint 30,-2,19,12,65,45,190,1,10,56,245,0,0,0,0,1,15
15,54,Sprint 31,59,17,26,105,21,52,4,12,43,145,0,0,0,0,1,13
15,57,Sprint 32,17,8,40,110,19,40,3,16,56,134,0,0,0,0,1,11
15,60,Sprint 33,0,20,13,89,2,5,6,30,9,64,0,0,0,0,1,10
15,62,Sprint 34,-14,23,15,70,0,0,1,8,9,36,4,18,1,8,1,7
15,64,Sprint 35,-2,8,11,27,2,6,1,4,12,29,0,0,0,0,1,6
15,65,Sprint 36,-18,10,29,119,4,9,3,21,8,31,12,35,10,41,1,10
15,66,Sprint 37,3,11,34,131,6,21,6,23,4,16,5,32,25,81,1,12
15,67,Sprint 38,16,14,36,185,19,52,7,29,7,57,4,21,37,130,1,12
15,68,Sprint 39,-10,15,27,125,6,12,9,43,5,16,10,51,9,27,1,9
15,70,Sprint 40,34,14,33,144,10,31,12,57,31,118,0,0,0,0,1,11
15,72,Sprint 41,43,23,28,108,28,90,17,69,39,129,0,0,0,0,1,12
15,73,Sprint 42,25,7,21,64,8,29,9,33,20,60,0,0,0,0,1,9
15,74,Sprint 43,-35,9,12,63,7,18,10,32,9,49,0,0,0,0,1,7
15,77,Sprint 44,71,11,19,80,8,32,11,55,16,57,0,0,0,0,1,13
15,78,Sprint 45,18,11,15,87,10,28,9,43,16,72,0,0,0,0,1,13
15,79,Sprint 46,16,11,19,98,10,33,11,69,18,62,0,0,0,0,1,13
15,80,Sprint 47,49,18,17,73,12,40,11,41,18,72,0,0,0,0,1,13
15,82,Sprint 48,-30,11,26,123,17,49,15,62,28,110,0,0,0,0,1,12
15,83,Sprint 49,68,11,20,84,22,60,7,28,35,116,0,0,0,0,1,14
15,85,Sprint 50,11,13,21,89,27,57,10,43,38,103,0,0,0,0,1,13
15,86,Sprint 51,-27,13,24,88,8,15,3,6,29,97,0,0,0,0,1,13
15,87,Sprint 52,17,14,12,79,3,6,6,37,9,48,0,0,0,0,1,10
15,88,Sprint 53,29,12,18,85,9,19,6,31,21,73,0,0,0,0,1,14
15,90,Sprint 54,53,13,14,57,4,20,12,56,6,21,0,0,0,0,1,10
23,12,Babbage - RC1 - Stage One,0,10,0,0,1,4,1,4,0,0,0,0,0,0,1,1
23,14,Babbage - RC1 - Stage Two,0,21,0,0,15,60,1,4,14,56,0,0,0,0,1,2
23,17,The Road To SpringOne,0,30,4,16,3,12,0,0,1,4,0,0,6,24,1,1
23,22,SpringOne Aftermath,-4,21,0,0,12,48,0,0,1,4,1,4,10,40,1,2
23,23,The Road to Codd M1,16,18,2,8,7,28,2,8,4,16,1,4,2,8,1,2
23,27,Codd M1,0,49,2,8,8,32,2,8,0,0,0,0,8,32,1,2
23,30,42 - 2014 Kickoff,-4,14,3,12,5,20,0,0,3,12,1,4,4,16,1,2
23,34,43 - Babbage SR3,12,15,2,8,9,36,0,0,1,4,1,4,9,36,1,2
23,37,44 - Codd GA,-8,21,2,8,21,84,0,0,0,0,4,16,19,76,1,3
23,40,45 - Dijkstra M1,0,10,0,0,11,44,1,4,2,8,6,24,2,8,1,2
23,42,46 - Codd SR2,0,16,7,28,2,8,3,12,6,24,0,0,0,0,1,2
23,44,47 - Dijkstra RC1,0,11,0,0,10,40,2,8,5,20,1,4,2,8,1,1
23,48,48 - Dijkstra GA,36,14,3,12,4,16,0,0,4,16,2,8,1,4,1,2
23,52,49 - Dijkstra SR1,0,8,1,4,4,16,0,0,1,4,1,4,3,12,1,2
23,53,50 - Evans M1,4,17,2,8,3,12,0,0,5,20,0,0,0,0,1,3
23,55,51 - Dijkstra SR2,0,10,2,8,5,20,0,0,1,4,0,0,6,24,1,2
23,56,52 - Evans RC1,8,11,2,8,2,8,0,0,0,0,1,4,3,12,1,1
23,61,52 - Evans GA,20,16,1,4,2,8,0,0,3,12,0,0,0,0,1,1
23,63,53 - Evans SR1,20,25,0,0,1,4,0,0,0,0,0,0,1,4,1,1
23,69,54 - Fowler M1,48,11,4,16,4,16,1,4,7,28,0,0,0,0,1,2
23,71,55 - Evans SR2,48,14,0,0,1,4,0,0,1,4,0,0,0,0,1,2
23,76,56 - Fowler RC1,20,15,0,0,3,12,1,4,2,8,0,0,0,0,1,2
23,81,56 - Fowler GA,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,2
23,84,57 - Fowler Aftermath,36,17,2,8,2,8,0,0,4,16,0,0,0,0,1,2
23,89,58 - Gosling M1,0,14,1,4,2,8,0,0,0,0,0,0,3,12,1,1
23,91,59 - Evans / Fowler SR,12,14,2,8,3,12,0,0,2,8,0,0,3,12,1,1
23,93,Gosling RC1,4,14,2,8,3,12,0,0,3,12,0,0,2,8,1,1
27,14,Babbage - RC1 - Stage Two,0,21,0,0,3,12,0,0,1,4,0,0,2,8,1,1
27,17,The Road To SpringOne,0,30,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,22,SpringOne Aftermath,0,21,0,0,2,8,0,0,0,0,0,0,2,8,1,2
27,23,The Road to Codd M1,-12,18,0,0,7,28,0,0,4,16,2,8,1,4,1,3
27,27,Codd M1,-12,49,5,20,2,8,0,0,3,12,0,0,4,16,1,3
27,30,42 - 2014 Kickoff,-8,14,5,20,1,4,0,0,3,12,0,0,3,12,1,2
27,34,43 - Babbage SR3,0,15,0,0,1,4,0,0,0,0,0,0,1,4,1,1
27,37,44 - Codd GA,-4,21,1,4,5,20,0,0,1,4,0,0,5,20,1,1
27,40,45 - Dijkstra M1,0,10,0,0,2,8,0,0,1,4,0,0,1,4,1,1
27,42,46 - Codd SR2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,44,47 - Dijkstra RC1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,48,48 - Dijkstra GA,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,52,49 - Dijkstra SR1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,53,50 - Evans M1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,55,51 - Dijkstra SR2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,56,52 - Evans RC1,8,11,0,0,1,4,0,0,0,0,1,4,0,0,1,1
27,61,52 - Evans GA,20,16,0,0,1,4,0,0,1,4,0,0,0,0,1,1
27,63,53 - Evans SR1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,69,54 - Fowler M1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,71,55 - Evans SR2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,76,56 - Fowler RC1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,81,56 - Fowler GA,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,84,57 - Fowler Aftermath,4,17,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,89,58 - Gosling M1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
27,91,59 - Evans / Fowler SR,16,14,1,4,0,0,0,0,1,4,0,0,0,0,1,2
27,93,Gosling RC1,8,14,1,4,0,0,0,0,0,0,0,0,1,4,1,1
31,14,Babbage - RC1 - Stage Two,0,21,0,0,3,12,0,0,1,4,0,0,2,8,1,1
31,17,The Road To SpringOne,0,30,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,22,SpringOne Aftermath,0,21,0,0,2,8,0,0,0,0,0,0,2,8,1,2
31,23,The Road to Codd M1,-12,18,0,0,7,28,0,0,4,16,2,8,1,4,1,3
31,27,Codd M1,-12,49,5,20,2,8,0,0,3,12,0,0,4,16,1,3
31,30,42 - 2014 Kickoff,-8,14,5,20,1,4,0,0,3,12,0,0,3,12,1,2
31,34,43 - Babbage SR3,0,15,0,0,1,4,0,0,0,0,0,0,1,4,1,1
31,37,44 - Codd GA,-4,21,1,4,5,20,0,0,1,4,0,0,5,20,1,1
31,40,45 - Dijkstra M1,0,10,0,0,2,8,0,0,1,4,0,0,1,4,1,1
31,42,46 - Codd SR2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,44,47 - Dijkstra RC1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,48,48 - Dijkstra GA,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,52,49 - Dijkstra SR1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,53,50 - Evans M1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,55,51 - Dijkstra SR2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,56,52 - Evans RC1,8,11,0,0,1,4,0,0,0,0,1,4,0,0,1,1
31,61,52 - Evans GA,20,16,0,0,1,4,0,0,1,4,0,0,0,0,1,1
31,63,53 - Evans SR1,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,69,54 - Fowler M1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,71,55 - Evans SR2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,76,56 - Fowler RC1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,81,56 - Fowler GA,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,84,57 - Fowler Aftermath,4,17,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,89,58 - Gosling M1,8,14,1,4,0,0,0,0,1,4,0,0,0,0,1,1
31,91,59 - Evans / Fowler SR,16,14,1,4,0,0,0,0,1,4,0,0,0,0,1,2
31,93,Gosling RC1,8,14,1,4,0,0,0,0,0,0,0,0,1,4,1,1
35,1,Sprint 1,3,14,0,0,15,31,6,16,5,7,3,6,1,1,1,5
35,3,Sprint 2,0,4,10,31,8,14,8,33,10,12,0,0,0,0,1,4
35,4,Sprint 3,0,5,17,86,2,4,4,18,1,7,6,38,8,27,1,8
35,5,Sprint 4,0,4,21,55,17,24,10,21,4,12,5,15,19,31,1,8
35,6,Sprint 5,-12,6,25,63,9,33,1,1,3,14,6,21,24,60,1,10
35,8,Sprint 6,16,9,20,77,33,69,1,5,52,141,0,0,0,0,1,10
35,9,Sprint 7,0,3,10,24,7,34,4,15,13,43,0,0,0,0,1,8
35,10,Sprint 8,0,3,18,91,7,21,1,4,24,108,0,0,0,0,1,9
35,11,Sprint 9,-34,4,30,88,109,431,102,436,6,3,12,32,19,48,1,11
35,13,Sprint 10,1,4,30,59,10,21,1,1,5,9,7,18,27,52,1,10
35,15,Sprint 11,1,3,11,31,26,69,6,30,31,70,0,0,0,0,1,10
35,16,Sprint 12,137,9,34,112,32,74,12,34,4,9,11,28,39,115,1,11
35,18,Sprint 13,0,8,7,23,15,42,4,16,18,49,0,0,0,0,1,9
