issuekey,title,description,storypoint
STUDIO-1538,"Undo option (command + z / Ctrl + z ) does not work if you remove a global element","Steps to reproduce:   1.- Go to the global elements tab and create any element.   2.- Remove it.   3.- Press Ctrl + z or Command + z     Issue: the element does not appears again  ",8
STUDIO-1676,"Suggest to stop the corresponding running mule instance when deleting a project","Steps to reproduce:  1 - Create a project  2 - Run it as a mule application  3 - Try to delete the project, including files.    An error dialog will pop up, related to mule still using the files and directories that are being deleted. To complete his desire to delete the project, the user will have to abort the operation (undo won't undo anything at all), stop mule, and try again.    Studio should prompt for the user's consent to stop the running mule instance if there is one running the applications of a project that is being deleted, so that the Delete operation does not fail, or otherwise gets cancelled.",5
STUDIO-1694,"Default of ""Auto delete"" in the File endpoint is hidden in a non-usable way","To see or edit the ""Auto delete"" option of the File connector you have to:  - Go to the end point properties  - The choose ""Reference""  - Add a reference in Global References->Connector Reference  - The autodelete option is there (see the attached screenshot)",8
STUDIO-1738,"Add JAXB support","It would be nice if you could support jaxb operations from GUI such as jaxb-xml-to-object-transformer jaxb-context etc.",2
STUDIO-1759,"More easily navigate between XML and GUI","It should be much easier to navigate from the GUI to the appropriate XML element or flow block within the XML. Furthermore, it would be great to go the other way as well, to click on an XML element and bring the user directly to a highlighted flow element within the GUI.",13
STUDIO-1811,"Studio is not validating that certain scopes should start only with inbound or outbound endpoints","(edit) This bug was first discovered for exception strategies. This is the description for that case:    When using the Message Flow tab, you can't drop inbound-only-endpoints into exception strategies (the UI forbids it). But you are able to do so through the XML, and there isn't any validation or indication that this is invalid.    Example:  {code:xml}<catch-exception-strategy>              <imap:inbound-endpoint host=""localhost"" port=""143"" responseTimeout=""10000"" doc:name=""IMAP""/>          </catch-exception-strategy>{code}    This is invalid (IMAP is inbound, and only inbound), but there are no error markers whatsoever present. It should:  * be underlined in the XML  * present a problem in the Problems pane  * be drawn with the red-x in the Message Flow tab    This is also valid for any other kind of scope that has the restriction to start only with inbound or outbound endpoints. Some sample snippets that should fail, but dont:    {code:xml}<sub-flow name=""asdfFlow4"" doc:name=""asdfFlow4"">  		<imap:inbound-endpoint host=""localhost"" port=""143""  			responseTimeout=""10000"" doc:name=""IMAP"" />  	</sub-flow>{code}    {code:xml}<composite-source>  			<smtp:outbound-endpoint host=""localhost"" port=""25""  				responseTimeout=""10000"" doc:name=""SMTP"" />  		</composite-source>{code}    {code:xml}<poll frequency=""1000"">  			<imap:inbound-endpoint host=""localhost"" port=""143""  				responseTimeout=""10000"" doc:name=""IMAP"" />  		</poll>{code}",5
STUDIO-2000,"Error unzipping MuleStudio in Windows in a long path","When unzipping MuleStudio in a long path (For example under Desktop or Document and Settings)  the errors shown in the attached screenshots may be shown.    The password protected error seems to be a Windows bug as explained in http://blogs.msdn.com/b/robcaron/archive/2006/09/14/755306.aspx    The problem is that this seems to be a Windows limitation and there is no much that can be changed in Studio to fix the issue (most of the failing files are eclipse classes)    The workaround is to install Studio in a simpler and shorter directory (For example C:\MuleStudio)    We need to add this in the release notes and see how to document it better for users.    Some other stuff to test:    # Does this happens with Winzip or Winrar (Or is only a problem of the default zip utility that comes with Windows)  # Once extracted in C:\MuleStudio, can the directory me moved to another location?  # Which specific versions of Windows present this issue?",21
STUDIO-2104,"Unable to drag a Twitter neither a Salesforce Streaming from the palette into the composite source","Unable to drag a Twitter neither a Salesforce Streaming from the palette into the composite source.    Composite source can contain only message sources, therefore we should be able to drag and drop Salesforce and Twitter streaming into the composite source.",2
STUDIO-4050,"Studio cannot be pinned to the taskbar","Unlike other windows programs, Studio cannot be pinned to the taskbar for quick access. I am aware that this is a problem with Eclipse in general, but I wanted to make it clear it is an usability issue for our users.  When I right-click on the taskbar icon of a running Studio, I only see one option: close window.  ",8
STUDIO-2779,"Studio Online Help Enhancements","1) Adding new content created by Antonio/Doc-team for dynamic help.  2) Adjusting widget IDs to make sure that they are associated with dynamic help content.  3) Displaying the dynamic help tab by default in Studio upon first start.    ",8
STUDIO-2787,"Fixing MES Studio behavior for fields that use Collections",http://www.mulesoft.org/jira/browse/DEVKIT-240,8
STUDIO-2781,"Studio Support for WebSockets","As defined by the specification.",8
STUDIO-2782,"Adding Reference to CH Analytic end-point on Studio Start","Whenever Studio starts, we should send a GET request to the following URL:  http://<ch-app-hrl>/e?&_p=<studio-id>&_n=<example-name>  Where <studio-id> is a unique ID associated with the downloaded Studio instance, and <example-name> is the name of the example.   The CloudHub hosted service should in turn make a call to a KissMetrics event of the same name as the example using the following URL:  http://trk.kissmetrics.com/e?_k=b276fa8e23213db7fba9868b5d3ba750344cdbb1&_p=123&_n=studiostartedevent  The CloudHub service then effectively acts as a proxy between Studio and the KissMetrics event.   In case that the CloudHub service is not available or that there is no connectivity to the CloudHub service from the machine on which the example is being executed, the URL call-out should fail gracefully with no noticeable effect from the Studio user's point of view.     ",8
STUDIO-2784,"Addition of DB2 and MS SQL Server to the list of databases on Studio JDBC connector configuration window - Studio Work","Today we show MySQL, Derby, and Oracle. However, MS SQL and DB2 are RDBMS's with very large footprints. As such, we should add these two databases to the set that shows up on the JDBC connector's configuration screen. ",8
STUDIO-2147,"Only queryKey is marked as mandatory for JDBC endpoint while Address is a valid attribute if queryKey is not specified","Only queryKey is marked as mandatory for JDBC endpoint while Address is a valid attribute if queryKey is not specified.    A query should be referenced from the JDBC endpoint by queryKey or Address.    Nowadays when you have specified the Address attribute and not the queryKey you get an error saying Please specify a query.",2
STUDIO-2154,"error adding context:property-place-holder","Since it's not possible to add a context:property-place-holder tag from the pallete, I switched to the editor view and used auto competion to generate this declaration:    <context:property-placeholder location=""mule.properties"" />    Studio added the xmlns automatically, but the xsi:location looked like this:    xsi:schemaLocation=""http://www.springframework.org/schema/context null    After fixing the location manually, the app started fine",5
STUDIO-2162,"cloudhub integration needs progress bar, cancel button and run in backgroun","when deploying an app in cloudhub, the actual file upload can take a while depending on the connection and the app size. During that time, there's no way of knowing if the app is still responsive and you can't do anything else.    Also, if after pushing the button I just realized I forgot something I can't abort the proces.    Lastly, it'd be nice to have the Run in backgroun option that many eclipse dialogs have.    ",2
STUDIO-2179,"Components and flow arrow inside response block should be displayed in the reverse order","A flow shows the request and response message flow inside a flow using arrows with different direction: request goes from left to right, response foes from right to left.  That is not the case when there is a ""response"" component which is part of the response flow: the arrows inside the response go from left to right like in the request flow.    I would expect the components inside the response element are displayed in reverse order so the arrow that shows the direction of the flow goes from right to left.",34
STUDIO-2235,"Direct-edit display name has a strange behavior under Windows","In Windows, when direct-editing the display name of an element in the canvas, the ""editing box"" has a couple of strange behaviors:    * When writing the name from scratch (erase everything and start writing), the FIRST character shows, but upon typing the second character, the first one will not be visible (though it is still there).  * When the display name is empty, the editing box shows from the middle expanding to the right (this is platform independent). It would be nicer if it showed centered on the element image.",5
STUDIO-2278,"DM field editor navigation","It should be really cool that when on the field editor or the data source editor when you hit the tab key you get to the other column or at lease the other row.    Now a days  it just focus on the OK button, so you have to move with the mouse to navigate the grid ",2
STUDIO-2294,"Exception Strategy inside choice making trouble","When you try to insert a reference exception strategy inside a choice, nothing happens in the message flow view, but, on the backend, in the xml view, the exception strategy is being added.    See both screenshots",5
STUDIO-2299,"When deleting a field, everything seem to be deleted due to collapse","When you are mapping fields, and realized that you have added one field that is not going to be used and delete it, all the map is automatically collapsed, giving the idea that everything was deleted.     End user may not realized that it's just a collapse/expand issue.",8
STUDIO-2309,"When looking for JDBC in the Global Elements filter, nothing is shown","Go to the Global elements tab, clic on create and write JDBC in the filter.",8
STUDIO-2310,"Entity IDs are not being generated correctly","(Setting XMLGeneration as Component, but this does not really relate to the application XML generation -mule config- )    Entity IDs in the .mflow are being (again) generated as long random strings.    Steps to reproduce:  # Create a project/flow.  # Drop an IMAP and a Logger.  # Open the .mflow with a text editor.  * You will see that the entity IDs are this long unrepresentative strings.    Some additional information:  Upon making any other modification on the flow, the entity-ids will be regenerated as expected (<comp.name>##).",8
STUDIO-2312,"Warning icon shown in GUI but not in XML","The UI shows that the SAP Transformer has a warning, but nothing is displayed in the error log or the XML view.    See attached screenshot.    Is the problem related to the SAP editor XML definition?",8
STUDIO-2315,"Bad maven project import in studio using studio:studio","I tried to import a project using studio:studio and I had a couple of issues when trying to generate and deployable archetype using export:  1 - Project does not included maven dependencies in lib folder  2 - Export complains if folders src/main/resources or src/test/java or src/test/resources does not exists.    Attached you can find the project I was trying to import / export",5
STUDIO-2321,"Data Mapper DB Lookup Table, java.sql.SQLException: Streaming result set com.mysql.jdbc.RowDataDynamic is still active","Using the same Lookup Table multiple times in one mapping transformer led to exception during runtime.",8
STUDIO-2327,"Studio randomly crashes when multiple flows are re ordered and referencing one another.","Hi     Our user is still seeing these crashing issues with Studio even after applying all of the updates.     Here is what they've told me.     They have a project with a main flow and multiple sub flows. They think part of the issue may be how Mule is updating the multiple flow files because They’ve gotten the error in a few scenarios (although they don’t have full replication steps yet):     Steps that caused it this time:     1.	The flow being referenced changes names, and the original name and new name both show up in the flow reference drop down.   2.	I try to reference a second sub flow that is above the first sub flow (I have multiple sub flows in the file). Once I add in the flow reference for subflow1 to call subflow2 then I get the error.   a.	Note: when I moved subflow2 below subflow1, the issue corrected itself.     Here’s the error they got:     !ENTRY org.eclipse.ui 4 0 2012-09-20 08:31:27.045   !MESSAGE There has been an error in the application. Please report this incident to studio-feedback@mulesource.com     Save Failed   !STACK 0   java.lang.AssertionError   at org.mule.tooling.messageflow.editor.MultiPageMessageFlowEditor$MergingContext$Merger.merge(MultiPageMessageFlowEditor.java:1456)   at org.mule.tooling.messageflow.editor.MultiPageMessageFlowEditor.mergeElements(MultiPageMessageFlowEditor.java:1659)   at org.mule.tooling.messageflow.editor.MultiPageMessageFlowEditor.formCommands(MultiPageMessageFlowEditor.java:1352)   at org.mule.tooling.messageflow.editor.MultiPageMessageFlowEditor.fixUpSource(MultiPageMessageFlowEditor.java:796)   at org.mule.tooling.messageflow.editor.MultiPageMessageFlowEditor.updateSourceFromFlow(MultiPageMessageFlowEditor.java:768)   at org.mule.tooling.messageflow.editor.MultiPageMessageFlowEditor.doSave(MultiPageMessageFlowEditor.java:674)   at org.eclipse.ui.internal.SaveableHelper$2.run(SaveableHelper.java:151)   at org.eclipse.ui.internal.SaveableHelper$5.run(SaveableHelper.java:277)   at org.eclipse.jface.operation.ModalContext.runInCurrentThread(ModalContext.java:464)   at org.eclipse.jface.operation.ModalContext.run(ModalContext.java:372)   at org.eclipse.jface.window.ApplicationWindow$1.run(ApplicationWindow.java:759)   at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:70)   at org.eclipse.jface.window.ApplicationWindow.run(ApplicationWindow.java:756)   at org.eclipse.ui.internal.WorkbenchWindow.run(WorkbenchWindow.java:2600)   at org.eclipse.ui.internal.SaveableHelper.runProgressMonitorOperation(SaveableHelper.java:285)   at org.eclipse.ui.internal.SaveableHelper.runProgressMonitorOperation(SaveableHelper.java:264)   <SNIP>     Thanks,     Nicol",8
STUDIO-2367,"There are problems when you zoom out in a flow","Steps to reproduce:   1.- Create a project with a config file and several flows in it.   2.- Add some exception strategies also   3.- Zoom out by pressing Ctrl - or Command -      Issue: you can see some elements drawn in the right side, check screenshot and video.     https://www.dropbox.com/s/gbpqme7iggsk0hv/2012-09-27%2012.34.22.mp4       Also when doing drag and drop the feedback image has weird behaviour, there is a lot of distance between the mouse and the feedback image.    ",8
STUDIO-2368,"When doing drag and drop you are not able to scroll across the long canvas","Steps to reproduce:     1.- Create a config file with many flows in it.   2.- Try to scroll down when doing drag and drop    Issue: you are stock and not able to scroll, take into account the use case when you zoom in and out.",5
STUDIO-2376,"Static Component in a poll is removed when generic endpoint connector is changed or removed in Message Flow ","I tested it in the following way:    1. Created two global endpoints  a. name = “GE1”, address = “stdio://out”  b. name = “GE2”, address = “file:///tmp/test”  2. Created a new flow.  3. Added a polling component with a frequency of 10 seconds.  a. Added a static-component with return-data = “Hello World”.  4. Added a generic outbound-endpoint with a reference to GE1.  5. Ran the project and verified everything works properly.    In the Flow designer:    1. Double-clicked on the generic outbound-endpoint.  2. Added something to the documentation tab  3. Saved the flow.    Expected : Flow changed with documentation and everything remains intact  Actual: Flow changed with documentation and static-compontent disapears      The customer followed these steps:      1. Created two global endpoints.  a. name = “GlobalEndpoint1”, address = “stdio://out”  b. name = “GlobalEndpoint2”, address = “file:///tmp/test”  2. Created a new flow.  3. Added a polling component with a frequency of 10 seconds.  a. Added a static-component with return-data = “Hello World”.  4. Added a generic outbound-endpoint with a reference to GlobalEndpoint1.  5. Ran the project and verified everything works properly.    In the Flow designer:    1. Double-clicked on the generic outbound-endpoint.  2. Changed the endpoint reference to GlobalEndpoint2.  3. Saved the flow. ",3
STUDIO-2383,"JDBC EE namespace appended to almost everything","The JDBC EE namespace is being automatically appended to everything in my config file. Even if I delete those chunks of code, they will reappear.  E.g.:    {code}  ...  <jdbc-ee:connector name=""SecureDB"" dataSource-ref=""secureJDBCDataSource"" validateConnections=""true"" queryTimeout=""-1"" pollingFrequency=""0"" doc:name=""Database""/>      <context:property-placeholder xmlns:jdbc-ee=""http://www.mulesoft.org/schema/mule/ee/jdbc"" location=""mule.${mule.env}.properties""/>      <spring:beans>          <spring:bean xmlns:jdbc-ee=""http://www.mulesoft.org/schema/mule/ee/jdbc""  id=""sysprop"" name=""sysprop"" class=""org.mule.config.spring.util.SystemPropertyInitializingBean"">              <spring:property name=""systemProperties"">                  <spring:map>                      <spring:entry key=""javax.net.ssl.trustStorePassword"" value=""MuleSoft1""/>                      <spring:entry key=""javax.net.ssl.trustStore"" value=""${app.home}/truststore""/>                  </spring:map>              </spring:property>          </spring:bean>          <spring:bean xmlns:jdbc-ee=""http://www.mulesoft.org/schema/mule/ee/jdbc""  id=""secureJDBCDataSource"" name=""secureJDBCDataSource"" class=""org.enhydra.jdbc.standard.StandardDataSource"" depends-on=""sysprop"" destroy-method=""shutdown"">              <spring:property name=""driverName"" value=""${db.secure.driverClass}""/>              <spring:property name=""url"" value=""${db.secure.url}""/>              <spring:property name=""user"" value=""${db.secure.user}""/>              <spring:property name=""password"" value=""${db.secure.password}""/>          </spring:bean>      </spring:beans>      <data-mapper:config xmlns:jdbc-ee=""http://www.mulesoft.org/schema/mule/ee/jdbc""  name=""EBS_to_Avalara_Get_Tax_Request_Transformer"" transformationGraphPath=""ebs_to_avalara_get_tax_request_mapping.grf"" doc:name=""DataMapper""/>  ...  {code}  ",1
STUDIO-2418," Losing the Undo option when moving from flow to the xml view and back to the xml view","When modifying something in the Flow view and moving to the XML view and then back to the Flow view, the Undo option is no longer available. This is an usability issue.    ",34
STUDIO-2428,"Mule config file from src/test/resources get copied in src/main/app","If you create a functional test case that uses an xml config contained in the folder src/test/resources, as soon as you open it, an mflow will be generated, the correspondent config xml will be added to the src/main/app and it will be added to the mule-deploy.properties file.  ",2
STUDIO-2438,"XSDs with namespaces and XML without namespaces issue","When the XSD has namespaces and the received XML doesn't, DataMapper doesn't do the mappings correctly.",8
STUDIO-2445,"DB lookup fields displayed in the Mappings view does not have the correct field names","When creating a DB lookup table in data mapper and entering the fields we want to extract from the database (name, surname, etc) when going back to the Mapping View, the field are displayed with default names like field1, field2, field2, etc.    See attached screenshot and .grf",8
STUDIO-2450,"DataMapper Encrypting database lookup password over and over again","When configuring a database lookup in a datamapper component and encrypting the password, each time the user clicks the Finish button from the configuration, the user is requested for the encryption password and the password is re-encrypted over and over again.    ",8
STUDIO-2456,"properties-ref in context:property-placeholder is not allowed and silently removed","properties-ref attribute in context:property-placeholder is not allowed and Mule Studio silently removes it when saving in graphical view, replacing it with an empty location attribute.",8
STUDIO-2461,"In the SOAP dialog box, when operation is set to JAX-WS client, no browse button exists for setting the client class","In the SOAP dialog box, when operation is set to JAX-WS client, no browse button exists for setting the client class.",5
STUDIO-2481,"Salesforce connector losing Global Element Properties information","The Salesforce connector y losing information from its global element properties (URL and proxy port) when going back from the XML view to the message flow.    To reproduce:    - Create new project  - Add the salesforce connector to the project  - Double click the Saleforce connector  - In Generic / Config Reference click the Add button (green cross)  - Click the Salesforce connector and click OK  - Close the connector and go to the XML view  - Now go back to the message flow view  - Double click the connector to edit properties  - Click the edit button in the Config Reference used  - URL and Proxy Port and no longer displayed by default (see attached screenshot)  ",1
STUDIO-2482,"Choice Router cannot edit routes in Win32XP","The Choice router has un-editable fields for the expressions.    Can workaround by going to XML, but we still need to support this browser.  A lot of big companies are scared of new technology.",1
